event_id,session_id,event_type,timestamp,product_id
1269,655,click,2024-01-01T16:04:56,29
1270,655,add_to_cart,2024-01-01T16:06:06,21
1271,656,page_view,2024-01-08T23:25:00,25
1272,657,page_view,2024-01-12T15:53:00,34
1273,657,click,2024-01-12T15:53:10,39
1274,658,page_view,2024-01-27T14:45:00,10
1275,659,page_view,2024-01-16T14:43:00,8
1276,659,click,2024-01-16T14:43:32,42
1277,659,add_to_cart,2024-01-16T14:43:45,24
1278,660,page_view,2024-01-25T17:46:00,28
1279,660,click,2024-01-25T17:46:40,13
1280,660,add_to_cart,2024-01-25T17:47:12,48
1281,661,page_view,2024-01-12T22:12:00,1
1282,661,click,2024-01-12T22:12:26,7
1283,662,page_view,2024-01-01T14:02:00,42
1284,662,click,2024-01-01T14:02:35,26
1285,662,add_to_cart,2024-01-01T14:03:17,18
1286,663,page_view,2024-01-19T06:55:00,46
1287,664,page_view,2024-01-16T11:30:00,48
1288,665,page_view,2024-01-26T09:02:00,24
1289,665,click,2024-01-26T09:02:50,10
1290,666,page_view,2024-01-03T19:53:00,8
1291,666,click,2024-01-03T19:53:45,46
1292,666,add_to_cart,2024-01-03T19:54:07,35
1293,667,page_view,2024-01-28T12:41:00,40
1294,668,page_view,2024-01-22T16:57:00,46
1295,668,click,2024-01-22T16:57:42,47
1296,669,page_view,2024-01-13T19:53:00,43
1297,669,purchase,2024-01-13T20:02:33,10
1298,670,page_view,2024-01-24T14:05:00,12
1299,670,click,2024-01-24T14:05:22,39
1300,670,add_to_cart,2024-01-24T14:06:36,27
1301,671,page_view,2024-01-24T06:19:00,18
1302,671,click,2024-01-24T06:19:12,22
1303,672,page_view,2024-01-30T20:05:00,8
1304,673,page_view,2024-01-11T06:49:00,11
1305,674,page_view,2024-01-03T13:19:00,44
1306,675,page_view,2024-01-25T10:19:00,4
1307,675,click,2024-01-25T10:19:23,12
1308,675,add_to_cart,2024-01-25T10:20:45,21
1309,676,page_view,2024-01-09T12:11:00,19
1310,676,click,2024-01-09T12:11:33,17
1311,676,add_to_cart,2024-01-09T12:12:28,38
1312,677,page_view,2024-01-25T22:28:00,41
1313,678,page_view,2024-01-27T18:09:00,35
1314,678,click,2024-01-27T18:09:49,28
1315,678,add_to_cart,2024-01-27T18:10:35,14
1316,679,page_view,2024-01-18T14:05:00,33
1317,680,page_view,2024-01-15T14:02:00,8
1318,680,click,2024-01-15T14:02:45,12
1319,681,page_view,2024-01-11T17:36:00,25
1320,682,page_view,2024-01-11T09:40:00,23
1321,682,purchase,2024-01-11T09:48:11,31
1322,683,page_view,2024-01-21T09:11:00,23
1323,683,click,2024-01-21T09:11:34,35
1324,683,add_to_cart,2024-01-21T09:11:46,29
1325,684,page_view,2024-01-19T19:46:00,26
1326,684,click,2024-01-19T19:46:20,17
1327,685,page_view,2024-01-13T15:02:00,15
1328,686,page_view,2024-01-14T19:49:00,18
1329,687,page_view,2024-01-01T11:32:00,11
1330,688,page_view,2024-01-17T12:36:00,49
1331,688,click,2024-01-17T12:36:47,22
1332,688,purchase,2024-01-17T12:38:32,20
1333,689,page_view,2024-01-26T10:51:00,23
1334,689,click,2024-01-26T10:51:15,30
1335,689,add_to_cart,2024-01-26T10:51:43,13
1336,690,page_view,2024-01-10T15:05:00,12
1337,690,click,2024-01-10T15:05:18,28
1338,690,add_to_cart,2024-01-10T15:05:59,10
1339,691,page_view,2024-01-28T17:00:00,31
1340,691,click,2024-01-28T17:00:11,31
1341,692,page_view,2024-01-16T18:53:00,30
1342,693,page_view,2024-01-05T16:48:00,9
1343,693,click,2024-01-05T16:48:25,19
1344,694,page_view,2024-01-13T23:04:00,23
1345,694,click,2024-01-13T23:04:52,38
1346,694,add_to_cart,2024-01-13T23:06:19,12
1347,695,page_view,2024-01-11T22:52:00,1
1348,696,page_view,2024-01-21T13:08:00,32
1349,696,click,2024-01-21T13:08:18,20
1350,696,add_to_cart,2024-01-21T13:09:11,25
1351,697,page_view,2024-01-14T10:18:00,20
1352,697,click,2024-01-14T10:18:57,31
1353,697,add_to_cart,2024-01-14T10:20:00,12
1354,698,page_view,2024-01-22T22:53:00,7
1355,698,click,2024-01-22T22:53:10,23
1356,699,page_view,2024-01-26T06:10:00,21
1357,699,click,2024-01-26T06:10:37,25
1358,699,purchase,2024-01-26T06:17:51,28
1359,700,page_view,2024-01-25T07:19:00,28
1360,700,click,2024-01-25T07:19:45,8
1361,701,page_view,2024-01-15T22:23:00,50
1362,701,click,2024-01-15T22:23:26,35
1363,701,purchase,2024-01-15T22:27:03,28
1364,702,page_view,2024-01-13T08:09:00,1
1365,702,click,2024-01-13T08:09:50,38
1366,702,add_to_cart,2024-01-13T08:11:05,40
1367,703,page_view,2024-01-15T19:03:00,30
1368,703,click,2024-01-15T19:03:12,32
1369,703,purchase,2024-01-15T19:10:18,17
1370,704,page_view,2024-01-22T15:49:00,2
1371,704,click,2024-01-22T15:49:16,19
1372,704,add_to_cart,2024-01-22T15:49:28,29
1373,705,page_view,2024-01-20T09:22:00,47
1374,705,click,2024-01-20T09:22:52,26
1375,705,add_to_cart,2024-01-20T09:23:12,35
1376,706,page_view,2024-01-24T10:40:00,32
1377,706,click,2024-01-24T10:40:22,23
1378,707,page_view,2024-01-27T22:36:00,30
1379,707,click,2024-01-27T22:36:25,24
1380,707,add_to_cart,2024-01-27T22:37:52,47
1381,708,page_view,2024-01-13T22:46:00,6
1382,708,click,2024-01-13T22:46:45,48
1383,708,add_to_cart,2024-01-13T22:47:46,2
1384,709,page_view,2024-01-24T14:46:00,42
1385,709,purchase,2024-01-24T14:54:23,8
1386,710,page_view,2024-01-26T12:36:00,17
1387,711,page_view,2024-01-26T13:44:00,4
1388,711,click,2024-01-26T13:44:35,14
1389,712,page_view,2024-01-24T11:17:00,33
1390,713,page_view,2024-01-22T15:17:00,1
1391,713,click,2024-01-22T15:17:06,27
1392,714,page_view,2024-01-15T16:06:00,15
1393,714,click,2024-01-15T16:06:50,21
1394,714,add_to_cart,2024-01-15T16:08:18,19
1395,715,page_view,2024-01-20T20:37:00,27
1396,716,page_view,2024-01-30T23:00:00,22
1397,716,click,2024-01-30T23:00:27,29
1398,716,add_to_cart,2024-01-30T23:01:40,14
1399,717,page_view,2024-01-13T14:25:00,3
1400,718,page_view,2024-01-16T23:22:00,6
1401,718,click,2024-01-16T23:22:38,24
1402,718,add_to_cart,2024-01-16T23:23:28,29
1403,719,page_view,2024-01-20T11:39:00,23
1404,719,click,2024-01-20T11:39:31,49
1405,719,add_to_cart,2024-01-20T11:40:17,36
1406,720,page_view,2024-01-13T23:08:00,25
1407,721,page_view,2024-01-04T18:13:00,14
1408,722,page_view,2024-01-06T11:49:00,50
1409,723,page_view,2024-01-18T19:22:00,49
1410,723,click,2024-01-18T19:22:43,18
1411,723,add_to_cart,2024-01-18T19:23:39,41
1412,723,purchase,2024-01-18T19:28:25,33
1413,724,page_view,2024-01-13T13:54:00,26
1414,724,click,2024-01-13T13:54:34,19
1415,725,page_view,2024-01-30T11:25:00,19
1416,725,click,2024-01-30T11:25:58,22
1417,726,page_view,2024-01-04T18:37:00,42
1418,726,click,2024-01-04T18:37:31,27
1419,726,add_to_cart,2024-01-04T18:37:44,40
1420,727,page_view,2024-01-20T22:05:00,39
1421,727,click,2024-01-20T22:05:31,2
1422,727,add_to_cart,2024-01-20T22:06:12,11
1423,728,page_view,2024-01-03T17:01:00,48
1424,729,page_view,2024-01-17T12:54:00,11
1425,729,click,2024-01-17T12:54:51,16
1426,729,add_to_cart,2024-01-17T12:55:26,21
1427,729,purchase,2024-01-17T12:56:06,2
1428,730,page_view,2024-01-15T20:15:00,44
1429,731,page_view,2024-01-15T22:41:00,8
1430,732,page_view,2024-01-28T11:15:00,30
1431,732,purchase,2024-01-28T11:16:33,44
1432,733,page_view,2024-01-28T22:30:00,25
1433,733,click,2024-01-28T22:30:31,17
1434,734,page_view,2024-01-23T23:45:00,2
1435,734,click,2024-01-23T23:45:57,47
1436,734,add_to_cart,2024-01-23T23:46:57,47
1437,735,page_view,2024-01-23T22:40:00,42
1438,735,click,2024-01-23T22:40:55,8
1439,735,add_to_cart,2024-01-23T22:41:38,49
1440,736,page_view,2024-01-04T11:23:00,27
1441,737,page_view,2024-01-08T21:13:00,17
1442,737,click,2024-01-08T21:13:46,45
1443,737,add_to_cart,2024-01-08T21:14:58,49
1444,738,page_view,2024-01-10T20:21:00,29
1445,739,page_view,2024-01-25T10:09:00,34
1446,739,click,2024-01-25T10:09:19,24
1447,740,page_view,2024-01-10T11:36:00,41
1448,740,click,2024-01-10T11:36:50,29
1449,741,page_view,2024-01-05T10:38:00,19
1450,742,page_view,2024-01-08T06:54:00,14
1451,742,click,2024-01-08T06:54:14,38
1452,742,add_to_cart,2024-01-08T06:55:10,47
1453,743,page_view,2024-01-28T22:25:00,31
1454,744,page_view,2024-01-05T22:20:00,34
1455,744,click,2024-01-05T22:21:00,32
1456,745,page_view,2024-01-16T18:00:00,43
1457,746,page_view,2024-01-08T10:17:00,39
1458,747,page_view,2024-01-12T21:29:00,37
1459,748,page_view,2024-01-27T22:57:00,15
1460,749,page_view,2024-01-21T09:21:00,33
1461,749,click,2024-01-21T09:21:40,35
1462,750,page_view,2024-01-26T07:28:00,37
1463,750,click,2024-01-26T07:28:20,17
1464,751,page_view,2024-01-28T13:14:00,45
1465,752,page_view,2024-01-20T14:35:00,18
1466,752,click,2024-01-20T14:35:17,47
1467,752,purchase,2024-01-20T14:38:15,34
1468,753,page_view,2024-01-10T07:13:00,15
1469,753,click,2024-01-10T07:13:53,38
1470,754,page_view,2024-01-02T16:50:00,41
1471,754,click,2024-01-02T16:50:35,8
1472,754,add_to_cart,2024-01-02T16:51:45,13
1473,754,purchase,2024-01-02T16:54:40,39
1474,755,page_view,2024-01-16T15:36:00,1
1475,755,click,2024-01-16T15:37:00,8
1476,756,page_view,2024-01-21T12:37:00,41
1477,757,page_view,2024-01-25T19:38:00,18
1478,757,click,2024-01-25T19:38:16,22
1479,758,page_view,2024-01-10T14:55:00,35
1480,758,click,2024-01-10T14:55:22,44
1481,759,page_view,2024-01-15T09:48:00,12
1482,759,click,2024-01-15T09:48:25,33
1483,760,page_view,2024-01-03T19:43:00,20
1484,760,click,2024-01-03T19:44:00,29
1485,760,add_to_cart,2024-01-03T19:45:18,12
1486,761,page_view,2024-01-04T13:13:00,20
1487,761,click,2024-01-04T13:13:25,50
1488,761,purchase,2024-01-04T13:19:07,40
1489,762,page_view,2024-01-22T10:20:00,11
1490,762,click,2024-01-22T10:20:30,11
1491,763,page_view,2024-01-17T21:41:00,39
1492,764,page_view,2024-01-30T14:30:00,20
1493,764,click,2024-01-30T14:30:24,22
1494,765,page_view,2024-01-10T19:36:00,26
1495,765,purchase,2024-01-10T19:43:53,4
1496,766,page_view,2024-01-12T10:29:00,50
1497,766,click,2024-01-12T10:29:57,46
1498,766,add_to_cart,2024-01-12T10:30:39,19
1499,767,page_view,2024-01-01T16:27:00,25
1500,767,click,2024-01-01T16:27:40,48
1501,767,add_to_cart,2024-01-01T16:28:17,40
1502,768,page_view,2024-01-28T14:06:00,5
1503,768,click,2024-01-28T14:06:25,47
1504,769,page_view,2024-01-16T07:49:00,43
1505,769,click,2024-01-16T07:49:50,32
1506,769,add_to_cart,2024-01-16T07:51:17,38
1507,770,page_view,2024-01-21T16:17:00,35
1508,770,click,2024-01-21T16:17:23,8
1509,771,page_view,2024-01-25T19:52:00,10
1510,772,page_view,2024-01-18T08:28:00,16
1511,772,click,2024-01-18T08:28:39,49
1512,773,page_view,2024-01-27T15:44:00,2
1513,773,click,2024-01-27T15:44:54,5
1514,774,page_view,2024-01-28T17:57:00,50
1515,774,click,2024-01-28T17:57:18,12
1516,774,add_to_cart,2024-01-28T17:57:57,30
1517,775,page_view,2024-01-07T14:16:00,39
1518,775,purchase,2024-01-07T14:19:02,42
1519,776,page_view,2024-01-13T21:51:00,4
1520,776,purchase,2024-01-13T22:00:44,24
1521,777,page_view,2024-01-14T07:32:00,21
1522,778,page_view,2024-01-21T08:47:00,5
1523,778,click,2024-01-21T08:47:40,50
1524,778,add_to_cart,2024-01-21T08:48:10,33
1525,779,page_view,2024-01-03T20:39:00,42
1526,780,page_view,2024-01-14T14:29:00,29
1527,781,page_view,2024-01-05T16:04:00,12
1528,782,page_view,2024-01-23T19:56:00,2
1529,782,click,2024-01-23T19:56:23,1
1530,783,page_view,2024-01-01T13:20:00,28
1531,783,click,2024-01-01T13:20:59,15
1532,784,page_view,2024-01-21T12:49:00,37
1533,785,page_view,2024-01-23T10:12:00,50
1534,785,click,2024-01-23T10:12:24,12
1535,785,add_to_cart,2024-01-23T10:13:42,39
1536,786,page_view,2024-01-05T23:22:00,5
1537,786,click,2024-01-05T23:22:25,15
1538,787,page_view,2024-01-09T13:59:00,14
1539,787,purchase,2024-01-09T14:07:30,8
1540,788,page_view,2024-01-13T06:28:00,48
1541,789,page_view,2024-01-02T20:28:00,26
1542,789,click,2024-01-02T20:28:54,25
1543,790,page_view,2024-01-06T22:58:00,38
1544,791,page_view,2024-01-04T21:47:00,39
1545,791,click,2024-01-04T21:47:25,27
1546,791,add_to_cart,2024-01-04T21:47:46,33
1547,792,page_view,2024-01-09T22:07:00,30
1548,792,click,2024-01-09T22:07:29,27
1549,792,add_to_cart,2024-01-09T22:07:51,23
1550,793,page_view,2024-01-03T19:54:00,42
1551,793,click,2024-01-03T19:54:49,6
1552,794,page_view,2024-01-01T14:46:00,42
1553,794,purchase,2024-01-01T14:51:14,12
1554,795,page_view,2024-01-19T06:08:00,34
1555,795,click,2024-01-19T06:08:49,31
1556,795,purchase,2024-01-19T06:12:34,48
1557,796,page_view,2024-01-22T15:23:00,40
1558,796,click,2024-01-22T15:23:15,27
1559,796,add_to_cart,2024-01-22T15:24:31,10
1560,797,page_view,2024-01-06T17:56:00,8
1561,797,purchase,2024-01-06T18:00:28,20
1562,798,page_view,2024-01-13T17:58:00,17
1563,798,purchase,2024-01-13T17:59:26,22
1564,799,page_view,2024-01-01T21:02:00,48
1565,800,page_view,2024-01-13T22:10:00,11
1566,800,click,2024-01-13T22:10:27,15
1567,800,add_to_cart,2024-01-13T22:10:45,8
1568,801,page_view,2024-01-14T23:28:00,9
1569,802,page_view,2024-01-16T21:57:00,17
1570,802,click,2024-01-16T21:57:47,35
1571,802,add_to_cart,2024-01-16T21:59:15,43
1572,803,page_view,2024-01-24T12:08:00,15
1573,803,click,2024-01-24T12:08:56,10
1574,803,add_to_cart,2024-01-24T12:09:16,48
1575,803,purchase,2024-01-24T12:15:53,19
1576,804,page_view,2024-01-04T13:14:00,17
1577,804,click,2024-01-04T13:14:47,20
1578,804,add_to_cart,2024-01-04T13:15:56,43
1579,805,page_view,2024-01-17T14:48:00,9
1580,805,click,2024-01-17T14:48:28,43
1581,805,add_to_cart,2024-01-17T14:48:42,48
1582,806,page_view,2024-01-13T07:50:00,13
1583,806,purchase,2024-01-13T07:51:34,16
1584,807,page_view,2024-01-11T06:36:00,31
1585,807,click,2024-01-11T06:36:27,13
1586,808,page_view,2024-01-15T12:29:00,40
1587,808,click,2024-01-15T12:29:33,8
1588,809,page_view,2024-01-17T16:21:00,12
1589,809,click,2024-01-17T16:21:56,32
1590,810,page_view,2024-01-28T16:48:00,34
1591,810,click,2024-01-28T16:48:55,24
1592,810,add_to_cart,2024-01-28T16:49:08,35
1593,810,purchase,2024-01-28T16:52:52,30
1594,811,page_view,2024-01-04T23:45:00,19
1595,811,click,2024-01-04T23:45:27,20
1596,812,page_view,2024-01-03T22:11:00,26
1597,813,page_view,2024-01-17T12:09:00,44
1598,813,click,2024-01-17T12:09:06,13
1599,814,page_view,2024-01-05T22:33:00,4
1600,815,page_view,2024-01-08T22:10:00,24
1601,815,click,2024-01-08T22:10:48,11
1602,816,page_view,2024-01-30T10:34:00,40
1603,816,click,2024-01-30T10:34:17,18
1604,816,add_to_cart,2024-01-30T10:35:18,19
1605,817,page_view,2024-01-14T21:29:00,21
1606,817,click,2024-01-14T21:29:24,1
1607,817,add_to_cart,2024-01-14T21:30:45,43
1608,818,page_view,2024-01-30T08:03:00,49
1609,818,click,2024-01-30T08:03:14,31
1610,819,page_view,2024-01-08T18:50:00,11
1611,820,page_view,2024-01-07T13:53:00,23
1612,820,click,2024-01-07T13:53:22,9
1613,821,page_view,2024-01-24T10:13:00,29
1614,821,click,2024-01-24T10:13:22,49
1615,821,add_to_cart,2024-01-24T10:13:47,34
1616,822,page_view,2024-01-21T21:14:00,43
1617,822,click,2024-01-21T21:14:57,8
1618,823,page_view,2024-01-29T16:56:00,18
1619,823,purchase,2024-01-29T17:01:21,8
1620,824,page_view,2024-01-14T11:56:00,46
1621,825,page_view,2024-01-25T15:14:00,34
1622,825,click,2024-01-25T15:14:51,39
1623,826,page_view,2024-01-28T21:53:00,45
1624,827,page_view,2024-01-28T14:53:00,47
1625,828,page_view,2024-01-21T22:21:00,27
1626,829,page_view,2024-01-01T09:45:00,32
1627,829,click,2024-01-01T09:45:36,15
1628,830,page_view,2024-01-25T21:35:00,39
1629,831,page_view,2024-01-30T18:02:00,39
1630,831,click,2024-01-30T18:02:58,42
1631,832,page_view,2024-01-04T13:23:00,38
1632,833,page_view,2024-01-13T07:22:00,42
1633,834,page_view,2024-01-17T07:25:00,41
1634,835,page_view,2024-01-30T06:13:00,37
1635,835,click,2024-01-30T06:13:45,22
1636,835,add_to_cart,2024-01-30T06:14:47,2
1637,836,page_view,2024-01-09T17:52:00,44
1638,836,click,2024-01-09T17:52:20,18
1639,836,add_to_cart,2024-01-09T17:52:36,21
1640,837,page_view,2024-01-21T14:49:00,11
1641,837,click,2024-01-21T14:49:54,36
1642,838,page_view,2024-01-25T17:49:00,12
1643,839,page_view,2024-01-20T23:47:00,15
1644,839,click,2024-01-20T23:47:24,7
1645,840,page_view,2024-01-20T21:40:00,12
1646,841,page_view,2024-01-16T17:21:00,29
1647,842,page_view,2024-01-06T16:01:00,8
1648,842,click,2024-01-06T16:01:24,33
1649,843,page_view,2024-01-25T23:34:00,12
1650,843,click,2024-01-25T23:34:49,5
1651,843,add_to_cart,2024-01-25T23:35:10,46
1652,844,page_view,2024-01-13T14:09:00,46
1653,844,click,2024-01-13T14:09:27,26
1654,844,add_to_cart,2024-01-13T14:10:26,7
1655,845,page_view,2024-01-24T15:39:00,37
1656,846,page_view,2024-01-08T20:52:00,3
1657,846,click,2024-01-08T20:52:14,43
1658,846,purchase,2024-01-08T20:56:49,45
1659,847,page_view,2024-01-08T13:28:00,42
1660,848,page_view,2024-01-10T13:01:00,40
1661,848,click,2024-01-10T13:01:33,27
1662,849,page_view,2024-01-07T19:11:00,34
1663,849,click,2024-01-07T19:11:45,37
1664,850,page_view,2024-01-24T14:45:00,24
1665,851,page_view,2024-01-29T13:20:00,35
1666,851,click,2024-01-29T13:20:49,9
1667,851,add_to_cart,2024-01-29T13:21:30,35
1668,852,page_view,2024-01-30T22:45:00,31
1669,852,click,2024-01-30T22:45:11,39
1670,852,add_to_cart,2024-01-30T22:46:05,46
1671,853,page_view,2024-01-27T13:29:00,18
1672,853,click,2024-01-27T13:29:08,30
1673,854,page_view,2024-01-14T08:10:00,2
1674,854,click,2024-01-14T08:10:40,42
1675,854,add_to_cart,2024-01-14T08:11:34,31
1676,855,page_view,2024-01-05T08:43:00,23
1677,855,click,2024-01-05T08:43:51,18
1678,856,page_view,2024-01-24T06:45:00,39
1679,856,click,2024-01-24T06:45:50,49
1680,857,page_view,2024-01-15T15:34:00,45
1681,858,page_view,2024-01-29T22:26:00,10
1682,859,page_view,2024-01-19T16:55:00,1
1683,859,purchase,2024-01-19T17:02:06,38
1684,860,page_view,2024-01-03T08:33:00,27
1685,861,page_view,2024-01-20T11:53:00,12
1686,861,click,2024-01-20T11:53:36,47
1687,861,add_to_cart,2024-01-20T11:53:57,7
1688,862,page_view,2024-01-22T18:51:00,27
1689,862,click,2024-01-22T18:51:35,9
1690,863,page_view,2024-01-10T17:11:00,46
1691,863,click,2024-01-10T17:11:21,32
1692,863,add_to_cart,2024-01-10T17:12:04,26
1693,864,page_view,2024-01-21T08:21:00,29
1694,865,page_view,2024-01-20T07:35:00,4
1695,866,page_view,2024-01-17T06:00:00,21
1696,866,click,2024-01-17T06:00:06,37
1697,867,page_view,2024-01-07T21:11:00,35
1698,867,click,2024-01-07T21:11:27,7
1699,868,page_view,2024-01-20T17:36:00,12
1700,869,page_view,2024-01-29T11:32:00,10
1701,870,page_view,2024-01-20T07:59:00,35
1702,871,page_view,2024-01-30T15:59:00,19
1703,871,click,2024-01-30T15:59:48,12
1704,872,page_view,2024-01-07T10:39:00,22
1705,873,page_view,2024-01-13T20:07:00,43
1706,873,click,2024-01-13T20:07:26,16
1707,873,add_to_cart,2024-01-13T20:08:06,32
1708,874,page_view,2024-01-13T07:22:00,4
1709,875,page_view,2024-01-30T09:54:00,34
1710,875,click,2024-01-30T09:54:46,21
1711,876,page_view,2024-01-23T23:33:00,26
1712,877,page_view,2024-01-10T16:08:00,29
1713,878,page_view,2024-01-13T19:24:00,6
1714,878,click,2024-01-13T19:24:36,7
1715,878,add_to_cart,2024-01-13T19:25:47,40
1716,879,page_view,2024-01-16T15:49:00,44
1717,880,page_view,2024-01-03T15:57:00,38
1718,881,page_view,2024-01-11T07:34:00,2
1719,881,click,2024-01-11T07:34:24,25
1720,881,add_to_cart,2024-01-11T07:35:42,4
1721,882,page_view,2024-01-14T22:33:00,12
1722,882,click,2024-01-14T22:33:48,45
1723,882,add_to_cart,2024-01-14T22:34:25,7
1724,883,page_view,2024-01-06T13:45:00,21
1725,883,click,2024-01-06T13:45:18,32
1726,883,add_to_cart,2024-01-06T13:46:46,1
1727,883,purchase,2024-01-06T13:52:30,14
1728,884,page_view,2024-01-04T15:00:00,16
1729,885,page_view,2024-01-11T11:24:00,15
1730,885,click,2024-01-11T11:24:58,26
1731,885,add_to_cart,2024-01-11T11:25:26,39
1732,886,page_view,2024-01-22T14:56:00,28
1733,887,page_view,2024-01-10T12:56:00,42
1734,888,page_view,2024-01-23T06:26:00,27
1735,888,click,2024-01-23T06:26:58,13
1736,889,page_view,2024-01-20T06:40:00,45
1737,889,click,2024-01-20T06:40:49,50
1738,889,add_to_cart,2024-01-20T06:41:27,5
1739,890,page_view,2024-01-29T21:04:00,12
1740,890,click,2024-01-29T21:04:15,48
1741,890,add_to_cart,2024-01-29T21:05:15,19
1742,891,page_view,2024-01-19T14:06:00,49
1743,891,click,2024-01-19T14:06:57,13
1744,892,page_view,2024-01-05T22:02:00,31
1745,892,click,2024-01-05T22:02:12,15
1746,892,add_to_cart,2024-01-05T22:03:11,12
1747,892,purchase,2024-01-05T22:04:09,16
1748,893,page_view,2024-01-12T20:47:00,10
1749,893,click,2024-01-12T20:47:54,3
1750,894,page_view,2024-01-25T12:46:00,21
1751,894,click,2024-01-25T12:46:05,10
1752,894,add_to_cart,2024-01-25T12:46:47,12
1753,895,page_view,2024-01-07T07:25:00,25
1754,895,click,2024-01-07T07:25:23,33
1755,895,add_to_cart,2024-01-07T07:25:56,41
1756,896,page_view,2024-01-22T20:01:00,29
1757,896,click,2024-01-22T20:01:20,39
1758,897,page_view,2024-01-05T23:20:00,4
1759,897,click,2024-01-05T23:20:09,27
1760,897,purchase,2024-01-05T23:23:53,47
1761,898,page_view,2024-01-12T07:09:00,7
1762,898,purchase,2024-01-12T07:10:03,37
1763,899,page_view,2024-01-02T18:49:00,37
1764,899,click,2024-01-02T18:49:19,49
1765,900,page_view,2024-01-03T06:41:00,31
1766,901,page_view,2024-01-20T18:28:00,48
1767,901,click,2024-01-20T18:28:36,40
1768,901,add_to_cart,2024-01-20T18:29:44,31
1769,902,page_view,2024-01-18T17:14:00,10
1770,902,click,2024-01-18T17:14:51,12
1771,903,page_view,2024-01-06T17:47:00,2
1772,903,click,2024-01-06T17:47:24,10
1773,903,add_to_cart,2024-01-06T17:48:26,46
1774,904,page_view,2024-01-13T10:53:00,41
1775,904,click,2024-01-13T10:53:30,27
1776,905,page_view,2024-01-15T20:24:00,30
1777,905,click,2024-01-15T20:24:25,43
1778,905,add_to_cart,2024-01-15T20:25:42,14
1779,906,page_view,2024-01-23T12:36:00,13
1780,907,page_view,2024-01-12T20:35:00,49
1781,908,page_view,2024-01-10T12:25:00,10
1782,908,click,2024-01-10T12:25:39,42
1783,909,page_view,2024-01-28T19:03:00,13
1784,909,click,2024-01-28T19:03:40,11
1785,910,page_view,2024-01-14T11:28:00,2
1786,911,page_view,2024-01-22T11:17:00,48
1787,912,page_view,2024-01-21T18:36:00,13
1788,912,click,2024-01-21T18:36:25,30
1789,912,add_to_cart,2024-01-21T18:36:51,49
1790,913,page_view,2024-01-30T22:47:00,41
1791,914,page_view,2024-01-03T06:00:00,4
1792,914,click,2024-01-03T06:00:10,21
1793,915,page_view,2024-01-24T10:13:00,20
1794,916,page_view,2024-01-19T20:30:00,22
1795,917,page_view,2024-01-04T23:10:00,10
1796,917,click,2024-01-04T23:10:12,35
1797,918,page_view,2024-01-18T23:40:00,31
1798,919,page_view,2024-01-08T09:42:00,10
1799,920,page_view,2024-01-02T10:56:00,25
1800,920,click,2024-01-02T10:56:35,11
1801,921,page_view,2024-01-27T17:59:00,29
1802,921,click,2024-01-27T17:59:16,29
1803,922,page_view,2024-01-19T17:56:00,22
1804,923,page_view,2024-01-03T11:08:00,40
1805,923,click,2024-01-03T11:08:30,10
1806,923,add_to_cart,2024-01-03T11:09:05,41
1807,924,page_view,2024-01-23T08:22:00,39
1808,925,page_view,2024-01-19T19:10:00,24
1809,926,page_view,2024-01-09T22:57:00,2
1810,926,click,2024-01-09T22:57:15,4
1811,927,page_view,2024-01-14T16:02:00,18
1812,928,page_view,2024-01-03T16:35:00,3
1813,928,click,2024-01-03T16:35:44,1
1814,928,purchase,2024-01-03T16:42:29,13
1815,929,page_view,2024-01-13T18:02:00,45
1816,930,page_view,2024-01-11T17:51:00,33
1817,931,page_view,2024-01-14T16:08:00,23
1818,932,page_view,2024-01-09T08:58:00,29
1819,933,page_view,2024-01-11T22:57:00,8
1820,933,click,2024-01-11T22:57:13,49
1821,933,add_to_cart,2024-01-11T22:57:32,12
1822,934,page_view,2024-01-05T13:49:00,6
1823,934,purchase,2024-01-05T13:50:13,48
1824,935,page_view,2024-01-28T08:09:00,38
1825,936,page_view,2024-01-15T16:50:00,43
1826,936,click,2024-01-15T16:50:12,4
1827,937,page_view,2024-01-24T08:11:00,6
1828,938,page_view,2024-01-22T13:13:00,4
1829,939,page_view,2024-01-07T21:52:00,13
1830,940,page_view,2024-01-23T11:30:00,19
1831,941,page_view,2024-01-15T11:32:00,1
1832,941,click,2024-01-15T11:32:17,17
1833,941,add_to_cart,2024-01-15T11:33:36,37
1834,942,page_view,2024-01-23T09:44:00,49
1835,942,click,2024-01-23T09:44:16,21
1836,943,page_view,2024-01-13T15:38:00,27
1837,943,click,2024-01-13T15:38:23,14
1838,943,add_to_cart,2024-01-13T15:39:17,48
1839,944,page_view,2024-01-29T14:18:00,49
1840,944,click,2024-01-29T14:18:08,5
1841,945,page_view,2024-01-25T19:05:00,44
1842,946,page_view,2024-01-24T08:20:00,38
1843,947,page_view,2024-01-20T08:36:00,17
1844,948,page_view,2024-01-12T21:23:00,32
1845,948,click,2024-01-12T21:23:36,21
1846,949,page_view,2024-01-06T07:44:00,23
1847,949,click,2024-01-06T07:44:34,21
1848,950,page_view,2024-01-15T20:28:00,10
1849,950,click,2024-01-15T20:28:53,25
1850,950,add_to_cart,2024-01-15T20:29:06,9
1851,951,page_view,2024-01-13T10:25:00,24
1852,951,click,2024-01-13T10:25:55,43
1853,952,page_view,2024-01-06T12:06:00,2
1854,952,click,2024-01-06T12:06:14,18
