session_id,user_id,session_start,device
666,389,2024-01-03T19:53:00,desktop
667,389,2024-01-28T12:41:00,desktop
668,389,2024-01-22T16:57:00,desktop
669,390,2024-01-13T19:53:00,desktop
670,390,2024-01-24T14:05:00,desktop
671,390,2024-01-24T06:19:00,desktop
672,391,2024-01-30T20:05:00,desktop
673,392,2024-01-11T06:49:00,mobile
674,393,2024-01-03T13:19:00,mobile
675,394,2024-01-25T10:19:00,mobile
676,395,2024-01-09T12:11:00,desktop
677,395,2024-01-25T22:28:00,desktop
678,395,2024-01-27T18:09:00,desktop
679,396,2024-01-18T14:05:00,desktop
680,396,2024-01-15T14:02:00,desktop
681,396,2024-01-11T17:36:00,desktop
682,396,2024-01-11T09:40:00,desktop
683,397,2024-01-21T09:11:00,mobile
684,398,2024-01-19T19:46:00,desktop
685,399,2024-01-13T15:02:00,desktop
686,400,2024-01-14T19:49:00,mobile
687,400,2024-01-01T11:32:00,mobile
688,401,2024-01-17T12:36:00,mobile
689,401,2024-01-26T10:51:00,mobile
690,401,2024-01-10T15:05:00,mobile
691,401,2024-01-28T17:00:00,mobile
692,402,2024-01-16T18:53:00,desktop
693,403,2024-01-05T16:48:00,mobile
694,404,2024-01-13T23:04:00,desktop
695,405,2024-01-11T22:52:00,mobile
696,406,2024-01-21T13:08:00,tablet
697,406,2024-01-14T10:18:00,tablet
698,406,2024-01-22T22:53:00,tablet
699,407,2024-01-26T06:10:00,mobile
700,407,2024-01-25T07:19:00,mobile
701,407,2024-01-15T22:23:00,mobile
702,408,2024-01-13T08:09:00,mobile
703,408,2024-01-15T19:03:00,mobile
704,409,2024-01-22T15:49:00,mobile
705,410,2024-01-20T09:22:00,mobile
706,410,2024-01-24T10:40:00,mobile
707,411,2024-01-27T22:36:00,mobile
708,412,2024-01-13T22:46:00,mobile
709,412,2024-01-24T14:46:00,mobile
710,412,2024-01-26T12:36:00,mobile
711,413,2024-01-26T13:44:00,mobile
712,413,2024-01-24T11:17:00,mobile
713,414,2024-01-22T15:17:00,desktop
714,414,2024-01-15T16:06:00,desktop
715,414,2024-01-20T20:37:00,desktop
716,415,2024-01-30T23:00:00,desktop
717,416,2024-01-13T14:25:00,desktop
718,417,2024-01-16T23:22:00,mobile
719,418,2024-01-20T11:39:00,mobile
720,419,2024-01-13T23:08:00,mobile
721,419,2024-01-04T18:13:00,mobile
722,419,2024-01-06T11:49:00,mobile
723,419,2024-01-18T19:22:00,mobile
724,420,2024-01-13T13:54:00,mobile
725,420,2024-01-30T11:25:00,mobile
726,421,2024-01-04T18:37:00,desktop
727,421,2024-01-20T22:05:00,desktop
728,422,2024-01-03T17:01:00,mobile
729,423,2024-01-17T12:54:00,mobile
730,424,2024-01-15T20:15:00,desktop
731,425,2024-01-15T22:41:00,desktop
732,425,2024-01-28T11:15:00,desktop
733,426,2024-01-28T22:30:00,desktop
734,426,2024-01-23T23:45:00,desktop
735,427,2024-01-23T22:40:00,mobile
736,428,2024-01-04T11:23:00,mobile
737,428,2024-01-08T21:13:00,mobile
738,429,2024-01-10T20:21:00,mobile
739,430,2024-01-25T10:09:00,tablet
740,430,2024-01-10T11:36:00,tablet
741,431,2024-01-05T10:38:00,mobile
742,431,2024-01-08T06:54:00,mobile
743,431,2024-01-28T22:25:00,mobile
744,432,2024-01-05T22:20:00,mobile
745,433,2024-01-16T18:00:00,desktop
746,434,2024-01-08T10:17:00,tablet
747,435,2024-01-12T21:29:00,mobile
748,435,2024-01-27T22:57:00,mobile
749,436,2024-01-21T09:21:00,tablet
750,437,2024-01-26T07:28:00,desktop
751,438,2024-01-28T13:14:00,mobile
752,438,2024-01-20T14:35:00,mobile
753,438,2024-01-10T07:13:00,mobile
754,439,2024-01-02T16:50:00,mobile
755,439,2024-01-16T15:36:00,mobile
756,439,2024-01-21T12:37:00,mobile
757,440,2024-01-25T19:38:00,mobile
758,441,2024-01-10T14:55:00,mobile
759,441,2024-01-15T09:48:00,mobile
760,441,2024-01-03T19:43:00,mobile
761,441,2024-01-04T13:13:00,mobile
762,442,2024-01-22T10:20:00,desktop
763,443,2024-01-17T21:41:00,desktop
764,444,2024-01-30T14:30:00,desktop
765,445,2024-01-10T19:36:00,desktop
766,446,2024-01-12T10:29:00,mobile
767,446,2024-01-01T16:27:00,mobile
768,446,2024-01-28T14:06:00,mobile
769,446,2024-01-16T07:49:00,mobile
770,447,2024-01-21T16:17:00,tablet
771,448,2024-01-25T19:52:00,desktop
772,449,2024-01-18T08:28:00,mobile
773,449,2024-01-27T15:44:00,mobile
774,450,2024-01-28T17:57:00,mobile
775,450,2024-01-07T14:16:00,mobile
776,451,2024-01-13T21:51:00,mobile
777,452,2024-01-14T07:32:00,mobile
778,453,2024-01-21T08:47:00,tablet
779,453,2024-01-03T20:39:00,tablet
780,454,2024-01-14T14:29:00,mobile
781,454,2024-01-05T16:04:00,mobile
782,455,2024-01-23T19:56:00,mobile
783,455,2024-01-01T13:20:00,mobile
784,456,2024-01-21T12:49:00,desktop
785,456,2024-01-23T10:12:00,desktop
786,457,2024-01-05T23:22:00,mobile
787,458,2024-01-09T13:59:00,mobile
788,459,2024-01-13T06:28:00,desktop
789,459,2024-01-02T20:28:00,desktop
790,459,2024-01-06T22:58:00,desktop
791,460,2024-01-04T21:47:00,desktop
792,460,2024-01-09T22:07:00,desktop
793,461,2024-01-03T19:54:00,tablet
794,462,2024-01-01T14:46:00,mobile
795,462,2024-01-19T06:08:00,mobile
796,462,2024-01-22T15:23:00,mobile
797,463,2024-01-06T17:56:00,desktop
798,463,2024-01-13T17:58:00,desktop
799,463,2024-01-01T21:02:00,desktop
800,464,2024-01-13T22:10:00,mobile
801,465,2024-01-14T23:28:00,mobile
802,466,2024-01-16T21:57:00,mobile
803,467,2024-01-24T12:08:00,mobile
804,468,2024-01-04T13:14:00,mobile
805,468,2024-01-17T14:48:00,mobile
806,468,2024-01-13T07:50:00,mobile
807,469,2024-01-11T06:36:00,mobile
808,470,2024-01-15T12:29:00,desktop
809,470,2024-01-17T16:21:00,desktop
810,471,2024-01-28T16:48:00,mobile
811,472,2024-01-04T23:45:00,mobile
812,472,2024-01-03T22:11:00,mobile
813,472,2024-01-17T12:09:00,mobile
814,473,2024-01-05T22:33:00,mobile
815,473,2024-01-08T22:10:00,mobile
816,474,2024-01-30T10:34:00,mobile
817,475,2024-01-14T21:29:00,mobile
818,475,2024-01-30T08:03:00,mobile
819,476,2024-01-08T18:50:00,mobile
820,476,2024-01-07T13:53:00,mobile
821,476,2024-01-24T10:13:00,mobile
822,477,2024-01-21T21:14:00,mobile
823,478,2024-01-29T16:56:00,mobile
824,479,2024-01-14T11:56:00,mobile
825,479,2024-01-25T15:14:00,mobile
826,480,2024-01-28T21:53:00,desktop
827,481,2024-01-28T14:53:00,mobile
828,481,2024-01-21T22:21:00,mobile
829,482,2024-01-01T09:45:00,mobile
830,483,2024-01-25T21:35:00,desktop
831,484,2024-01-30T18:02:00,desktop
832,484,2024-01-04T13:23:00,desktop
833,485,2024-01-13T07:22:00,desktop
834,486,2024-01-17T07:25:00,tablet
835,486,2024-01-30T06:13:00,tablet
836,487,2024-01-09T17:52:00,tablet
837,487,2024-01-21T14:49:00,tablet
838,487,2024-01-25T17:49:00,tablet
839,488,2024-01-20T23:47:00,desktop
840,489,2024-01-20T21:40:00,mobile
841,490,2024-01-16T17:21:00,mobile
842,490,2024-01-06T16:01:00,mobile
843,490,2024-01-25T23:34:00,mobile
844,491,2024-01-13T14:09:00,mobile
845,491,2024-01-24T15:39:00,mobile
846,491,2024-01-08T20:52:00,mobile
847,492,2024-01-08T13:28:00,mobile
848,492,2024-01-10T13:01:00,mobile
849,492,2024-01-07T19:11:00,mobile
850,492,2024-01-24T14:45:00,mobile
851,493,2024-01-29T13:20:00,desktop
852,494,2024-01-30T22:45:00,desktop
853,495,2024-01-27T13:29:00,desktop
854,495,2024-01-14T08:10:00,desktop
855,495,2024-01-05T08:43:00,desktop
856,495,2024-01-24T06:45:00,desktop
857,496,2024-01-15T15:34:00,mobile
858,497,2024-01-29T22:26:00,desktop
859,497,2024-01-19T16:55:00,desktop
860,498,2024-01-03T08:33:00,mobile
861,499,2024-01-20T11:53:00,desktop
862,500,2024-01-22T18:51:00,desktop
863,500,2024-01-10T17:11:00,desktop
864,501,2024-01-21T08:21:00,mobile
865,502,2024-01-20T07:35:00,mobile
866,503,2024-01-17T06:00:00,mobile
867,504,2024-01-07T21:11:00,mobile
868,504,2024-01-20T17:36:00,mobile
869,504,2024-01-29T11:32:00,mobile
870,504,2024-01-20T07:59:00,mobile
871,505,2024-01-30T15:59:00,mobile
872,506,2024-01-07T10:39:00,mobile
873,507,2024-01-13T20:07:00,mobile
874,507,2024-01-13T07:22:00,mobile
875,508,2024-01-30T09:54:00,desktop
876,508,2024-01-23T23:33:00,desktop
877,508,2024-01-10T16:08:00,desktop
878,509,2024-01-13T19:24:00,mobile
879,509,2024-01-16T15:49:00,mobile
880,510,2024-01-03T15:57:00,mobile
881,511,2024-01-11T07:34:00,desktop
882,512,2024-01-14T22:33:00,desktop
883,512,2024-01-06T13:45:00,desktop
884,513,2024-01-04T15:00:00,mobile
885,513,2024-01-11T11:24:00,mobile
886,513,2024-01-22T14:56:00,mobile
887,514,2024-01-10T12:56:00,mobile
888,514,2024-01-23T06:26:00,mobile
889,514,2024-01-20T06:40:00,mobile
890,515,2024-01-29T21:04:00,desktop
891,516,2024-01-19T14:06:00,mobile
892,517,2024-01-05T22:02:00,mobile
893,518,2024-01-12T20:47:00,tablet
894,519,2024-01-25T12:46:00,mobile
895,519,2024-01-07T07:25:00,mobile
896,519,2024-01-22T20:01:00,mobile
897,519,2024-01-05T23:20:00,mobile
898,520,2024-01-12T07:09:00,mobile
899,520,2024-01-02T18:49:00,mobile
900,520,2024-01-03T06:41:00,mobile
901,521,2024-01-20T18:28:00,mobile
902,522,2024-01-18T17:14:00,desktop
903,523,2024-01-06T17:47:00,mobile
904,524,2024-01-13T10:53:00,desktop
905,524,2024-01-15T20:24:00,desktop
906,524,2024-01-23T12:36:00,desktop
907,525,2024-01-12T20:35:00,desktop
908,525,2024-01-10T12:25:00,desktop
909,526,2024-01-28T19:03:00,tablet
910,526,2024-01-14T11:28:00,tablet
911,526,2024-01-22T11:17:00,tablet
912,526,2024-01-21T18:36:00,tablet
913,527,2024-01-30T22:47:00,mobile
914,528,2024-01-03T06:00:00,tablet
915,528,2024-01-24T10:13:00,tablet
916,529,2024-01-19T20:30:00,desktop
917,529,2024-01-04T23:10:00,desktop
918,529,2024-01-18T23:40:00,desktop
919,530,2024-01-08T09:42:00,mobile
920,530,2024-01-02T10:56:00,mobile
921,530,2024-01-27T17:59:00,mobile
922,531,2024-01-19T17:56:00,tablet
923,531,2024-01-03T11:08:00,tablet
924,531,2024-01-23T08:22:00,tablet
925,532,2024-01-19T19:10:00,tablet
926,532,2024-01-09T22:57:00,tablet
927,533,2024-01-14T16:02:00,mobile
928,534,2024-01-03T16:35:00,mobile
929,535,2024-01-13T18:02:00,desktop
930,535,2024-01-11T17:51:00,desktop
931,535,2024-01-14T16:08:00,desktop
932,536,2024-01-09T08:58:00,mobile
933,537,2024-01-11T22:57:00,desktop
934,537,2024-01-05T13:49:00,desktop
935,538,2024-01-28T08:09:00,mobile
936,538,2024-01-15T16:50:00,mobile
937,538,2024-01-24T08:11:00,mobile
938,539,2024-01-22T13:13:00,desktop
939,540,2024-01-07T21:52:00,mobile
940,540,2024-01-23T11:30:00,mobile
941,541,2024-01-15T11:32:00,tablet
942,541,2024-01-23T09:44:00,tablet
943,541,2024-01-13T15:38:00,tablet
944,542,2024-01-29T14:18:00,desktop
945,543,2024-01-25T19:05:00,mobile
946,544,2024-01-24T08:20:00,mobile
947,545,2024-01-20T08:36:00,mobile
948,545,2024-01-12T21:23:00,mobile
949,546,2024-01-06T07:44:00,desktop
950,547,2024-01-15T20:28:00,mobile
951,547,2024-01-13T10:25:00,mobile
952,547,2024-01-06T12:06:00,mobile
953,547,2024-01-10T23:17:00,mobile
954,548,2024-01-16T07:22:00,mobile
955,548,2024-01-08T22:31:00,mobile
956,548,2024-01-10T19:39:00,mobile
957,549,2024-01-16T08:01:00,desktop
958,550,2024-01-29T16:40:00,tablet
959,550,2024-01-19T16:44:00,tablet
960,550,2024-01-26T13:45:00,tablet
961,551,2024-01-19T21:56:00,desktop
962,552,2024-01-16T20:38:00,desktop
963,553,2024-01-05T17:54:00,mobile
964,554,2024-01-16T23:09:00,mobile
965,554,2024-01-11T23:12:00,mobile
966,554,2024-01-17T22:18:00,mobile
967,555,2024-01-01T15:16:00,mobile
968,555,2024-01-03T17:29:00,mobile
969,555,2024-01-06T20:48:00,mobile
970,556,2024-01-11T06:07:00,mobile
971,556,2024-01-12T10:20:00,mobile
972,557,2024-01-25T07:41:00,mobile
973,557,2024-01-23T10:31:00,mobile
974,558,2024-01-23T13:05:00,mobile
975,559,2024-01-14T18:44:00,mobile
976,560,2024-01-08T07:41:00,desktop
977,561,2024-01-08T13:09:00,mobile
978,562,2024-01-25T15:31:00,desktop
979,563,2024-01-02T12:37:00,mobile
980,563,2024-01-17T11:25:00,mobile
981,564,2024-01-17T18:10:00,mobile
982,564,2024-01-07T16:57:00,mobile
983,565,2024-01-22T22:49:00,mobile
984,565,2024-01-07T12:48:00,mobile
985,565,2024-01-23T12:56:00,mobile
986,565,2024-01-02T13:36:00,mobile
987,566,2024-01-13T16:29:00,mobile
988,566,2024-01-16T21:35:00,mobile
989,566,2024-01-20T07:54:00,mobile
990,567,2024-01-13T11:06:00,desktop
991,568,2024-01-09T19:41:00,mobile
992,569,2024-01-26T12:07:00,desktop
993,569,2024-01-01T21:11:00,desktop
994,569,2024-01-23T23:17:00,desktop
995,570,2024-01-14T20:26:00,desktop
996,571,2024-01-03T14:45:00,mobile
997,572,2024-01-22T14:55:00,desktop
998,573,2024-01-16T13:45:00,mobile
999,573,2024-01-16T23:10:00,mobile
1000,573,2024-01-18T23:09:00,mobile
1001,573,2024-01-06T18:23:00,mobile
1002,574,2024-01-22T21:43:00,mobile
1003,575,2024-01-12T20:28:00,mobile
1004,576,2024-01-21T10:38:00,mobile
1005,576,2024-01-26T12:52:00,mobile
1006,576,2024-01-18T07:33:00,mobile
1007,577,2024-01-23T16:31:00,mobile
1008,578,2024-01-13T13:36:00,desktop
1009,578,2024-01-04T13:40:00,desktop
1010,579,2024-01-26T22:51:00,desktop
1011,580,2024-01-27T12:34:00,desktop
1012,581,2024-01-25T08:04:00,mobile
1013,582,2024-01-20T15:21:00,mobile
1014,583,2024-01-19T07:43:00,mobile
1015,583,2024-01-12T06:16:00,mobile
1016,584,2024-01-19T17:43:00,mobile
1017,585,2024-01-25T08:30:00,mobile
1018,585,2024-01-30T09:29:00,mobile
1019,585,2024-01-16T07:20:00,mobile
1020,585,2024-01-28T06:59:00,mobile
1021,586,2024-01-30T23:41:00,mobile
1022,587,2024-01-10T11:02:00,mobile
1023,587,2024-01-22T10:53:00,mobile
1024,587,2024-01-10T11:14:00,mobile
1025,588,2024-01-23T20:51:00,desktop
1026,589,2024-01-05T06:28:00,desktop
1027,590,2024-01-14T21:02:00,tablet
1028,590,2024-01-22T17:30:00,tablet
1029,591,2024-01-15T23:23:00,desktop
1030,591,2024-01-08T12:09:00,desktop
1031,592,2024-01-22T14:37:00,desktop
1032,593,2024-01-16T21:30:00,desktop
1033,594,2024-01-05T10:54:00,mobile
1034,594,2024-01-03T11:15:00,mobile
1035,594,2024-01-12T13:52:00,mobile
1036,595,2024-01-24T17:25:00,mobile
1037,596,2024-01-05T21:39:00,desktop
1038,596,2024-01-25T11:15:00,desktop
1039,597,2024-01-23T10:49:00,tablet
1040,597,2024-01-20T16:58:00,tablet
1041,598,2024-01-25T23:59:00,desktop
1042,599,2024-01-16T16:05:00,desktop
1043,599,2024-01-09T14:59:00,desktop
1044,600,2024-01-30T16:58:00,mobile
1045,601,2024-01-20T19:42:00,mobile
1046,602,2024-01-22T17:45:00,mobile
1047,603,2024-01-29T15:40:00,desktop
1048,603,2024-01-21T21:23:00,desktop
1049,604,2024-01-09T08:16:00,desktop
1050,605,2024-01-01T08:12:00,mobile
1051,605,2024-01-18T14:32:00,mobile
1052,605,2024-01-16T09:30:00,mobile
1053,605,2024-01-02T07:54:00,mobile
1054,606,2024-01-29T07:00:00,mobile
1055,607,2024-01-19T14:59:00,mobile
1056,607,2024-01-06T18:13:00,mobile
1057,608,2024-01-24T14:51:00,tablet
1058,609,2024-01-08T14:06:00,desktop
1059,610,2024-01-07T13:06:00,desktop
1060,611,2024-01-25T14:13:00,desktop
1061,612,2024-01-15T12:23:00,desktop
1062,613,2024-01-13T11:50:00,desktop
1063,613,2024-01-08T18:38:00,desktop
1064,614,2024-01-21T08:28:00,tablet
1065,614,2024-01-12T17:24:00,tablet
1066,615,2024-01-08T14:23:00,desktop
1067,616,2024-01-26T12:54:00,desktop
1068,616,2024-01-25T13:05:00,desktop
1069,617,2024-01-02T14:05:00,desktop
1070,617,2024-01-10T10:54:00,desktop
1071,618,2024-01-21T11:18:00,mobile
1072,619,2024-01-04T14:52:00,desktop
1073,620,2024-01-18T11:15:00,mobile
1074,621,2024-01-05T11:03:00,tablet
1075,622,2024-01-09T20:15:00,mobile
1076,622,2024-01-01T15:29:00,mobile
1077,623,2024-01-18T18:56:00,desktop
1078,624,2024-01-25T14:33:00,desktop
1079,624,2024-01-04T19:24:00,desktop
1080,625,2024-01-25T10:28:00,mobile
1081,626,2024-01-10T18:15:00,desktop
1082,626,2024-01-12T12:29:00,desktop
1083,627,2024-01-10T17:03:00,mobile
1084,627,2024-01-27T22:35:00,mobile
1085,627,2024-01-17T11:00:00,mobile
1086,628,2024-01-01T20:25:00,mobile
1087,628,2024-01-20T16:18:00,mobile
1088,629,2024-01-02T23:46:00,desktop
1089,629,2024-01-22T20:46:00,desktop
1090,630,2024-01-07T08:39:00,tablet
1091,630,2024-01-19T12:26:00,tablet
1092,631,2024-01-06T07:16:00,mobile
1093,631,2024-01-30T21:07:00,mobile
1094,631,2024-01-11T17:54:00,mobile
1095,631,2024-01-18T23:56:00,mobile
1096,632,2024-01-19T22:43:00,desktop
1097,632,2024-01-08T13:52:00,desktop
1098,632,2024-01-24T18:03:00,desktop
1099,633,2024-01-29T13:29:00,mobile
1100,633,2024-01-17T17:26:00,mobile
1101,634,2024-01-22T08:49:00,tablet
1102,634,2024-01-05T19:30:00,tablet
1103,634,2024-01-13T12:25:00,tablet
1104,635,2024-01-06T16:10:00,desktop
1105,635,2024-01-29T08:59:00,desktop
1106,636,2024-01-06T07:08:00,mobile
1107,637,2024-01-27T17:42:00,mobile
1108,637,2024-01-01T12:50:00,mobile
1109,638,2024-01-09T15:39:00,mobile
1110,639,2024-01-25T22:06:00,desktop
1111,640,2024-01-28T16:42:00,tablet
1112,641,2024-01-17T15:18:00,desktop
1113,642,2024-01-08T15:42:00,mobile
1114,642,2024-01-29T09:09:00,mobile
1115,642,2024-01-24T08:18:00,mobile
1116,643,2024-01-22T23:46:00,mobile
1117,643,2024-01-12T11:25:00,mobile
1118,643,2024-01-13T11:52:00,mobile
1119,644,2024-01-24T19:42:00,desktop
1120,644,2024-01-28T11:00:00,desktop
1121,644,2024-01-16T16:09:00,desktop
1122,645,2024-01-09T12:46:00,mobile
1123,645,2024-01-26T17:21:00,mobile
1124,646,2024-01-24T22:17:00,mobile
1125,646,2024-01-14T07:29:00,mobile
1126,646,2024-01-10T16:01:00,mobile
1127,647,2024-01-30T13:59:00,desktop
1128,647,2024-01-09T15:57:00,desktop
1129,647,2024-01-22T14:25:00,desktop
1130,648,2024-01-03T14:34:00,mobile
1131,649,2024-01-02T21:37:00,mobile
1132,649,2024-01-30T18:35:00,mobile
1133,650,2024-01-16T06:06:00,desktop
1134,651,2024-01-10T14:26:00,desktop
1135,652,2024-01-04T15:19:00,tablet
1136,653,2024-01-05T09:54:00,desktop
1137,654,2024-01-15T16:07:00,mobile
1138,655,2024-01-04T21:42:00,mobile
1139,656,2024-01-07T23:16:00,tablet
1140,657,2024-01-27T23:12:00,mobile
1141,658,2024-01-11T18:50:00,desktop
1142,659,2024-01-20T21:49:00,mobile
1143,660,2024-01-25T21:35:00,mobile
1144,660,2024-01-01T17:01:00,mobile
1145,660,2024-01-14T06:20:00,mobile
1146,661,2024-01-05T21:31:00,mobile
1147,662,2024-01-20T07:50:00,mobile
1148,663,2024-01-02T15:42:00,mobile
1149,663,2024-01-05T14:21:00,mobile
1150,663,2024-01-12T08:31:00,mobile
1151,664,2024-01-10T16:11:00,mobile
1152,665,2024-01-04T14:49:00,desktop
1153,666,2024-01-02T14:19:00,mobile
1154,667,2024-01-23T23:19:00,desktop
1155,667,2024-01-30T07:19:00,desktop
1156,668,2024-01-19T06:06:00,mobile
1157,669,2024-01-29T13:05:00,mobile
1158,669,2024-01-07T10:10:00,mobile
1159,669,2024-01-17T13:26:00,mobile
1160,670,2024-01-24T12:31:00,mobile
1161,670,2024-01-27T22:18:00,mobile
1162,671,2024-01-28T09:45:00,mobile
1163,672,2024-01-23T10:36:00,desktop
1164,672,2024-01-22T13:08:00,desktop
1165,673,2024-01-09T09:36:00,desktop
1166,673,2024-01-27T06:26:00,desktop
1167,673,2024-01-14T18:42:00,desktop
1168,673,2024-01-07T10:13:00,desktop
1169,674,2024-01-09T19:03:00,desktop
1170,675,2024-01-14T09:56:00,mobile
1171,676,2024-01-19T20:22:00,mobile
1172,676,2024-01-23T14:53:00,mobile
1173,677,2024-01-15T10:01:00,desktop
1174,678,2024-01-09T17:33:00,mobile
1175,679,2024-01-26T15:47:00,desktop
1176,679,2024-01-25T23:54:00,desktop
1177,680,2024-01-01T16:49:00,desktop
1178,681,2024-01-16T12:11:00,tablet
1179,682,2024-01-23T14:37:00,desktop
1180,683,2024-01-19T17:06:00,desktop
1181,683,2024-01-08T23:21:00,desktop
1182,683,2024-01-14T07:13:00,desktop
1183,683,2024-01-08T12:13:00,desktop
1184,684,2024-01-21T20:57:00,desktop
1185,684,2024-01-21T13:02:00,desktop
1186,684,2024-01-22T06:59:00,desktop
1187,684,2024-01-14T16:06:00,desktop
1188,685,2024-01-15T23:44:00,mobile
1189,686,2024-01-27T11:14:00,desktop
1190,687,2024-01-02T20:14:00,mobile
1191,688,2024-01-29T15:53:00,mobile
1192,688,2024-01-13T06:10:00,mobile
1193,689,2024-01-06T12:04:00,desktop
1194,690,2024-01-23T23:56:00,desktop
1195,690,2024-01-06T23:42:00,desktop
1196,691,2024-01-30T06:12:00,mobile
1197,691,2024-01-05T07:14:00,mobile
1198,692,2024-01-16T18:58:00,tablet
1199,693,2024-01-08T07:32:00,mobile
1200,693,2024-01-03T14:16:00,mobile
1201,694,2024-01-17T10:39:00,mobile
1202,694,2024-01-11T20:10:00,mobile
1203,695,2024-01-11T11:48:00,desktop
1204,696,2024-01-07T21:51:00,desktop
1205,697,2024-01-05T17:20:00,mobile
1206,698,2024-01-10T15:16:00,mobile
1207,698,2024-01-16T15:31:00,mobile
1208,699,2024-01-20T07:20:00,desktop
1209,700,2024-01-29T13:24:00,mobile
1210,700,2024-01-24T22:17:00,mobile
1211,701,2024-01-11T17:42:00,tablet
1212,701,2024-01-02T23:45:00,tablet
1213,702,2024-01-28T23:29:00,mobile
1214,703,2024-01-30T22:11:00,desktop
1215,703,2024-01-09T22:07:00,desktop
1216,703,2024-01-09T14:54:00,desktop
1217,704,2024-01-23T12:33:00,tablet
1218,705,2024-01-10T11:33:00,mobile
1219,705,2024-01-10T19:19:00,mobile
1220,706,2024-01-17T19:13:00,tablet
1221,706,2024-01-21T18:10:00,tablet
1222,707,2024-01-28T07:11:00,mobile
1223,708,2024-01-18T11:18:00,mobile
1224,709,2024-01-03T21:24:00,mobile
1225,710,2024-01-30T06:49:00,mobile
1226,710,2024-01-18T22:33:00,mobile
1227,711,2024-01-05T20:39:00,mobile
1228,711,2024-01-30T12:13:00,mobile
1229,712,2024-01-19T16:56:00,mobile
1230,712,2024-01-03T09:45:00,mobile
1231,713,2024-01-07T13:37:00,mobile
1232,714,2024-01-13T16:14:00,tablet
1233,715,2024-01-03T22:31:00,desktop
1234,715,2024-01-04T20:32:00,desktop
1235,716,2024-01-01T06:58:00,mobile
1236,716,2024-01-14T09:35:00,mobile
1237,717,2024-01-23T18:21:00,mobile
1238,718,2024-01-27T09:46:00,tablet
1239,718,2024-01-22T12:25:00,tablet
1240,719,2024-01-03T15:38:00,mobile
1241,719,2024-01-21T15:06:00,mobile
1242,719,2024-01-01T10:48:00,mobile
1243,720,2024-01-08T20:17:00,tablet
1244,721,2024-01-05T22:34:00,mobile
1245,721,2024-01-01T16:15:00,mobile
1246,722,2024-01-24T07:33:00,tablet
1247,722,2024-01-28T07:33:00,tablet
1248,722,2024-01-15T08:20:00,tablet
1249,722,2024-01-18T11:27:00,tablet
1250,723,2024-01-17T14:18:00,mobile
1251,723,2024-01-01T22:28:00,mobile
1252,724,2024-01-29T22:08:00,desktop
1253,724,2024-01-12T20:44:00,desktop
1254,725,2024-01-03T15:18:00,mobile
1255,725,2024-01-19T11:25:00,mobile
1256,726,2024-01-26T18:55:00,tablet
1257,726,2024-01-21T20:05:00,tablet
1258,727,2024-01-05T16:36:00,tablet
1259,727,2024-01-26T12:11:00,tablet
1260,728,2024-01-25T19:25:00,desktop
1261,728,2024-01-13T09:29:00,desktop
1262,729,2024-01-08T22:38:00,mobile
1263,729,2024-01-29T22:08:00,mobile
1264,729,2024-01-27T15:52:00,mobile
1265,729,2024-01-29T09:09:00,mobile
1266,730,2024-01-22T10:27:00,mobile
1267,731,2024-01-27T12:00:00,mobile
1268,732,2024-01-07T22:20:00,mobile
1269,733,2024-01-08T15:54:00,desktop
1270,733,2024-01-25T13:00:00,desktop
1271,734,2024-01-30T18:04:00,desktop
1272,734,2024-01-11T06:03:00,desktop
1273,735,2024-01-03T16:03:00,mobile
1274,735,2024-01-15T19:40:00,mobile
1275,736,2024-01-15T20:38:00,mobile
1276,736,2024-01-24T18:48:00,mobile
1277,736,2024-01-12T06:35:00,mobile
1278,737,2024-01-16T18:59:00,tablet
1279,737,2024-01-30T08:49:00,tablet
1280,738,2024-01-07T12:29:00,mobile
1281,738,2024-01-13T09:29:00,mobile
1282,738,2024-01-07T11:43:00,mobile
1283,738,2024-01-27T22:42:00,mobile
1284,739,2024-01-07T20:04:00,mobile
1285,740,2024-01-19T16:03:00,mobile
1286,741,2024-01-27T09:27:00,mobile
1287,742,2024-01-13T21:34:00,mobile
1288,742,2024-01-24T21:42:00,mobile
1289,742,2024-01-16T23:52:00,mobile
1290,743,2024-01-18T16:47:00,tablet
1291,744,2024-01-25T19:55:00,mobile
1292,745,2024-01-28T22:11:00,tablet
1293,745,2024-01-01T16:14:00,tablet
1294,745,2024-01-01T21:50:00,tablet
1295,746,2024-01-28T21:15:00,mobile
1296,747,2024-01-03T11:11:00,mobile
1297,747,2024-01-06T08:25:00,mobile
1298,748,2024-01-18T20:59:00,desktop
1299,748,2024-01-05T08:33:00,desktop
1300,749,2024-01-05T16:36:00,mobile
1301,749,2024-01-02T23:37:00,mobile
1302,749,2024-01-14T23:18:00,mobile
1303,749,2024-01-05T07:54:00,mobile
1304,750,2024-01-08T23:27:00,desktop
1305,750,2024-01-05T15:56:00,desktop
1306,751,2024-01-10T17:28:00,desktop
1307,751,2024-01-15T08:22:00,desktop
1308,752,2024-01-06T06:59:00,mobile
1309,752,2024-01-22T20:31:00,mobile
1310,752,2024-01-17T21:45:00,mobile
1311,752,2024-01-17T12:31:00,mobile
1312,753,2024-01-21T13:23:00,desktop
1313,754,2024-01-28T17:48:00,tablet
1314,754,2024-01-01T09:10:00,tablet
1315,755,2024-01-28T17:17:00,mobile
